"Latitude (N)","Longitude (E)","1888-11-05 01:05:21","1888-11-05 02:05:21","1888-11-05 03:05:21","1888-11-05 04:05:21","1888-11-05 05:05:21","1888-11-05 06:05:21","1888-11-05 07:05:21","1888-11-05 08:05:21","1888-11-05 09:05:21","1888-11-05 10:05:21","1888-11-05 11:05:21","1888-11-05 12:05:21","1888-11-05 13:05:21","1888-11-05 14:05:21","1888-11-05 15:05:21","1888-11-05 16:05:21","1888-11-05 17:05:21","1888-11-05 18:05:21","1888-11-05 19:05:21","1888-11-05 20:05:21","1888-11-05 21:05:21","1888-11-05 22:05:21","1888-11-05 23:05:21","1888-11-06 00:05:21","1888-11-06 01:05:21","1888-11-06 02:05:21","1888-11-06 03:05:21","1888-11-06 04:05:21","1888-11-06 05:05:21","1888-11-06 06:05:21","1888-11-06 07:05:21","1888-11-06 08:05:21","1888-11-06 09:05:21","1888-11-06 10:05:21","1888-11-06 11:05:21","1888-11-06 12:05:21","1888-11-06 13:05:21","1888-11-06 14:05:21","1888-11-06 15:05:21","1888-11-06 16:05:21","1888-11-06 17:05:21","1888-11-06 18:05:21","1888-11-06 19:05:21","1888-11-06 20:05:21","1888-11-06 21:05:21","1888-11-06 22:05:21","1888-11-06 23:05:21","1888-11-07 00:05:21","1888-11-07 01:05:21","1888-11-07 02:05:21","1888-11-07 03:05:21","1888-11-07 04:05:21","1888-11-07 05:05:21","1888-11-07 06:05:21","1888-11-07 07:05:21","1888-11-07 08:05:21","1888-11-07 09:05:21","1888-11-07 10:05:21","1888-11-07 11:05:21","1888-11-07 12:05:21","1888-11-07 13:05:21","1888-11-07 14:05:21","1888-11-07 15:05:21","1888-11-07 16:05:21","1888-11-07 17:05:21","1888-11-07 18:05:21","1888-11-07 19:05:21","1888-11-07 20:05:21","1888-11-07 21:05:21","1888-11-07 22:05:21","1888-11-07 23:05:21","1888-11-08 00:05:21","1888-11-08 01:05:21","1888-11-08 02:05:21","1888-11-08 03:05:21","1888-11-08 04:05:21","1888-11-08 05:05:21","1888-11-08 06:05:21","1888-11-08 07:05:21","1888-11-08 08:05:21","1888-11-08 09:05:21","1888-11-08 10:05:21","1888-11-08 11:05:21","1888-11-08 12:05:21","1888-11-08 13:05:21","1888-11-08 14:05:21","1888-11-08 15:05:21","1888-11-08 16:05:21","1888-11-08 17:05:21","1888-11-08 18:05:21","1888-11-08 19:05:21","1888-11-08 20:05:21","1888-11-08 21:05:21","1888-11-08 22:05:21","1888-11-08 23:05:21","1888-11-09 00:05:21","1888-11-09 01:05:21","1888-11-09 02:05:21","1888-11-09 03:05:21","1888-11-09 04:05:21","1888-11-09 05:05:21","1888-11-09 06:05:21","1888-11-09 07:05:21","1888-11-09 08:05:21","1888-11-09 09:05:21","1888-11-09 10:05:21","1888-11-09 11:05:21","1888-11-09 12:05:21","1888-11-09 13:05:21","1888-11-09 14:05:21","1888-11-09 15:05:21","1888-11-09 16:05:21","1888-11-09 17:05:21","1888-11-09 18:05:21","1888-11-09 19:05:21","1888-11-09 20:05:21","1888-11-09 21:05:21","1888-11-09 22:05:21","1888-11-09 23:05:21","1888-11-10 00:05:21","1888-11-10 01:05:21","1888-11-10 02:05:21","1888-11-10 03:05:21","1888-11-10 04:05:21","1888-11-10 05:05:21","1888-11-10 06:05:21","1888-11-10 07:05:21","1888-11-10 08:05:21","1888-11-10 09:05:21","1888-11-10 10:05:21","1888-11-10 11:05:21","1888-11-10 12:05:21","1888-11-10 13:05:21","1888-11-10 14:05:21","1888-11-10 15:05:21","1888-11-10 16:05:21","1888-11-10 17:05:21","1888-11-10 18:05:21","1888-11-10 19:05:21","1888-11-10 20:05:21","1888-11-10 21:05:21","1888-11-10 22:05:21","1888-11-10 23:05:21","1888-11-11 00:05:21","1888-11-11 01:05:21","1888-11-11 02:05:21","1888-11-11 03:05:21","1888-11-11 04:05:21","1888-11-11 05:05:21","1888-11-11 06:05:21","1888-11-11 07:05:21","1888-11-11 08:05:21","1888-11-11 09:05:21","1888-11-11 10:05:21","1888-11-11 11:05:21","1888-11-11 12:05:21","1888-11-11 13:05:21","1888-11-11 14:05:21","1888-11-11 15:05:21","1888-11-11 16:05:21","1888-11-11 17:05:21","1888-11-11 18:05:21","1888-11-11 19:05:21","1888-11-11 20:05:21","1888-11-11 21:05:21","1888-11-11 22:05:21","1888-11-11 23:05:21","1888-11-12 00:05:21","1888-11-12 01:05:21","1888-11-12 02:05:21","1888-11-12 03:05:21","1888-11-12 04:05:21","1888-11-12 05:05:21","1888-11-12 06:05:21","1888-11-12 07:05:21","1888-11-12 08:05:21","1888-11-12 09:05:21","1888-11-12 10:05:21","1888-11-12 11:05:21","1888-11-12 12:05:21","1888-11-12 13:05:21","1888-11-12 14:05:21","1888-11-12 15:05:21","1888-11-12 16:05:21","1888-11-12 17:05:21","1888-11-12 18:05:21","1888-11-12 19:05:21","1888-11-12 20:05:21","1888-11-12 21:05:21","1888-11-12 22:05:21","1888-11-12 23:05:21","1888-11-13 00:05:21","1888-11-13 01:05:21","1888-11-13 02:05:21","1888-11-13 03:05:21","1888-11-13 04:05:21","1888-11-13 05:05:21","1888-11-13 06:05:21","1888-11-13 07:05:21","1888-11-13 08:05:21","1888-11-13 09:05:21","1888-11-13 10:05:21","1888-11-13 11:05:21","1888-11-13 12:05:21","1888-11-13 13:05:21","1888-11-13 14:05:21","1888-11-13 15:05:21","1888-11-13 16:05:21","1888-11-13 17:05:21","1888-11-13 18:05:21","1888-11-13 19:05:21","1888-11-13 20:05:21","1888-11-13 21:05:21","1888-11-13 22:05:21","1888-11-13 23:05:21","1888-11-14 00:05:21","1888-11-14 01:05:21","1888-11-14 02:05:21","1888-11-14 03:05:21","1888-11-14 04:05:21","1888-11-14 05:05:21","1888-11-14 06:05:21","1888-11-14 07:05:21","1888-11-14 08:05:21","1888-11-14 09:05:21","1888-11-14 10:05:21","1888-11-14 11:05:21","1888-11-14 12:05:21","1888-11-14 13:05:21","1888-11-14 14:05:21","1888-11-14 15:05:21","1888-11-14 16:05:21","1888-11-14 17:05:21","1888-11-14 18:05:21","1888-11-14 19:05:21","1888-11-14 20:05:21","1888-11-14 21:05:21","1888-11-14 22:05:21","1888-11-14 23:05:21","1888-11-15 00:05:21","1888-11-15 01:05:21","1888-11-15 02:05:21","1888-11-15 03:05:21","1888-11-15 04:05:21","1888-11-15 05:05:21","1888-11-15 06:05:21","1888-11-15 07:05:21","1888-11-15 08:05:21","1888-11-15 09:05:21","1888-11-15 10:05:21","1888-11-15 11:05:21","1888-11-15 12:05:21","1888-11-15 13:05:21","1888-11-15 14:05:21","1888-11-15 15:05:21","1888-11-15 16:05:21","1888-11-15 17:05:21","1888-11-15 18:05:21","1888-11-15 19:05:21","1888-11-15 20:05:21","1888-11-15 21:05:21","1888-11-15 22:05:21","1888-11-15 23:05:21","1888-11-16 00:05:21","1888-11-16 01:05:21","1888-11-16 02:05:21","1888-11-16 03:05:21","1888-11-16 04:05:21","1888-11-16 05:05:21","1888-11-16 06:05:21","1888-11-16 07:05:21","1888-11-16 08:05:21","1888-11-16 09:05:21","1888-11-16 10:05:21","1888-11-16 11:05:21","1888-11-16 12:05:21","1888-11-16 13:05:21","1888-11-16 14:05:21","1888-11-16 15:05:21","1888-11-16 16:05:21","1888-11-16 17:05:21","1888-11-16 18:05:21","1888-11-16 19:05:21","1888-11-16 20:05:21","1888-11-16 21:05:21","1888-11-16 22:05:21","1888-11-16 23:05:21","1888-11-17 00:05:21","1888-11-17 01:05:21","1888-11-17 02:05:21","1888-11-17 03:05:21","1888-11-17 04:05:21","1888-11-17 05:05:21","1888-11-17 06:05:21","1888-11-17 07:05:21","1888-11-17 08:05:21","1888-11-17 09:05:21","1888-11-17 10:05:21","1888-11-17 11:05:21","1888-11-17 12:05:21","1888-11-17 13:05:21","1888-11-17 14:05:21","1888-11-17 15:05:21","1888-11-17 16:05:21","1888-11-17 17:05:21","1888-11-17 18:05:21","1888-11-17 19:05:21","1888-11-17 20:05:21","1888-11-17 21:05:21","1888-11-17 22:05:21","1888-11-17 23:05:21","1888-11-18 00:05:21","1888-11-18 01:05:21","1888-11-18 02:05:21","1888-11-18 03:05:21","1888-11-18 04:05:21","1888-11-18 05:05:21","1888-11-18 06:05:21","1888-11-18 07:05:21","1888-11-18 08:05:21","1888-11-18 09:05:21","1888-11-18 10:05:21","1888-11-18 11:05:21","1888-11-18 12:05:21","1888-11-18 13:05:21","1888-11-18 14:05:21","1888-11-18 15:05:21","1888-11-18 16:05:21","1888-11-18 17:05:21","1888-11-18 18:05:21","1888-11-18 19:05:21","1888-11-18 20:05:21","1888-11-18 21:05:21","1888-11-18 22:05:21","1888-11-18 23:05:21","1888-11-19 00:05:21","1888-11-19 01:05:21","1888-11-19 02:05:21","1888-11-19 03:05:21","1888-11-19 04:05:21","1888-11-19 05:05:21","1888-11-19 06:05:21","1888-11-19 07:05:21","1888-11-19 08:05:21","1888-11-19 09:05:21","1888-11-19 10:05:21","1888-11-19 11:05:21","1888-11-19 12:05:21","1888-11-19 13:05:21","1888-11-19 14:05:21","1888-11-19 15:05:21","1888-11-19 16:05:21","1888-11-19 17:05:21","1888-11-19 18:05:21","1888-11-19 19:05:21","1888-11-19 20:05:21","1888-11-19 21:05:21","1888-11-19 22:05:21","1888-11-19 23:05:21","1888-11-20 00:05:21","1888-11-20 01:05:21","1888-11-20 02:05:21","1888-11-20 03:05:21","1888-11-20 04:05:21","1888-11-20 05:05:21","1888-11-20 06:05:21","1888-11-20 07:05:21","1888-11-20 08:05:21","1888-11-20 09:05:21","1888-11-20 10:05:21","1888-11-20 11:05:21","1888-11-20 12:05:21","1888-11-20 13:05:21","1888-11-20 14:05:21","1888-11-20 15:05:21","1888-11-20 16:05:21","1888-11-20 17:05:21","1888-11-20 18:05:21","1888-11-20 19:05:21","1888-11-20 20:05:21","1888-11-20 21:05:21","1888-11-20 22:05:21","1888-11-20 23:05:21","1888-11-21 00:05:21","1888-11-21 01:05:21","1888-11-21 02:05:21","1888-11-21 03:05:21","1888-11-21 04:05:21","1888-11-21 05:05:21","1888-11-21 06:05:21","1888-11-21 07:05:21","1888-11-21 08:05:21","1888-11-21 09:05:21","1888-11-21 10:05:21","1888-11-21 11:05:21","1888-11-21 12:05:21","1888-11-21 13:05:21","1888-11-21 14:05:21","1888-11-21 15:05:21","1888-11-21 16:05:21","1888-11-21 17:05:21","1888-11-21 18:05:21","1888-11-21 19:05:21","1888-11-21 20:05:21","1888-11-21 21:05:21","1888-11-21 22:05:21","1888-11-21 23:05:21","1888-11-22 00:05:21","1888-11-22 01:05:21","1888-11-22 02:05:21","1888-11-22 03:05:21","1888-11-22 04:05:21","1888-11-22 05:05:21","1888-11-22 06:05:21","1888-11-22 07:05:21","1888-11-22 08:05:21","1888-11-22 09:05:21","1888-11-22 10:05:21","1888-11-22 11:05:21","1888-11-22 12:05:21","1888-11-22 13:05:21","1888-11-22 14:05:21","1888-11-22 15:05:21","1888-11-22 16:05:21","1888-11-22 17:05:21","1888-11-22 18:05:21","1888-11-22 19:05:21","1888-11-22 20:05:21","1888-11-22 21:05:21","1888-11-22 22:05:21","1888-11-22 23:05:21","1888-11-23 00:05:21","1888-11-23 01:05:21","1888-11-23 02:05:21","1888-11-23 03:05:21","1888-11-23 04:05:21","1888-11-23 05:05:21","1888-11-23 06:05:21","1888-11-23 07:05:21","1888-11-23 08:05:21","1888-11-23 09:05:21","1888-11-23 10:05:21","1888-11-23 11:05:21","1888-11-23 12:05:21","1888-11-23 13:05:21","1888-11-23 14:05:21","1888-11-23 15:05:21","1888-11-23 16:05:21","1888-11-23 17:05:21","1888-11-23 18:05:21","1888-11-23 19:05:21","1888-11-23 20:05:21","1888-11-23 21:05:21","1888-11-23 22:05:21","1888-11-23 23:05:21","1888-11-24 00:05:21","1888-11-24 01:05:21","1888-11-24 02:05:21","1888-11-24 03:05:21","1888-11-24 04:05:21","1888-11-24 05:05:21","1888-11-24 06:05:21","1888-11-24 07:05:21","1888-11-24 08:05:21","1888-11-24 09:05:21","1888-11-24 10:05:21","1888-11-24 11:05:21","1888-11-24 12:05:21","1888-11-24 13:05:21","1888-11-24 14:05:21","1888-11-24 15:05:21","1888-11-24 16:05:21","1888-11-24 17:05:21","1888-11-24 18:05:21","1888-11-24 19:05:21","1888-11-24 20:05:21","1888-11-24 21:05:21","1888-11-24 22:05:21","1888-11-24 23:05:21","1888-11-25 00:05:21","1888-11-25 01:05:21","1888-11-25 02:05:21","1888-11-25 03:05:21","1888-11-25 04:05:21","1888-11-25 05:05:21","1888-11-25 06:05:21","1888-11-25 07:05:21","1888-11-25 08:05:21","1888-11-25 09:05:21","1888-11-25 10:05:21","1888-11-25 11:05:21","1888-11-25 12:05:21","1888-11-25 13:05:21","1888-11-25 14:05:21","1888-11-25 15:05:21","1888-11-25 16:05:21","1888-11-25 17:05:21","1888-11-25 18:05:21","1888-11-25 19:05:21","1888-11-25 20:05:21","1888-11-25 21:05:21","1888-11-25 22:05:21","1888-11-25 23:05:21","1888-11-26 00:05:21","1888-11-26 01:05:21","1888-11-26 02:05:21","1888-11-26 03:05:21","1888-11-26 04:05:21","1888-11-26 05:05:21","1888-11-26 06:05:21","1888-11-26 07:05:21","1888-11-26 08:05:21","1888-11-26 09:05:21","1888-11-26 10:05:21","1888-11-26 11:05:21","1888-11-26 12:05:21","1888-11-26 13:05:21","1888-11-26 14:05:21","1888-11-26 15:05:21","1888-11-26 16:05:21","1888-11-26 17:05:21","1888-11-26 18:05:21","1888-11-26 19:05:21","1888-11-26 20:05:21","1888-11-26 21:05:21","1888-11-26 22:05:21","1888-11-26 23:05:21","1888-11-27 00:05:21","1888-11-27 01:05:21","1888-11-27 02:05:21","1888-11-27 03:05:21","1888-11-27 04:05:21","1888-11-27 05:05:21","1888-11-27 06:05:21","1888-11-27 07:05:21","1888-11-27 08:05:21","1888-11-27 09:05:21","1888-11-27 10:05:21","1888-11-27 11:05:21","1888-11-27 12:05:21","1888-11-27 13:05:21","1888-11-27 14:05:21","1888-11-27 15:05:21","1888-11-27 16:05:21","1888-11-27 17:05:21","1888-11-27 18:05:21","1888-11-27 19:05:21","1888-11-27 20:05:21","1888-11-27 21:05:21","1888-11-27 22:05:21","1888-11-27 23:05:21","1888-11-28 00:05:21","1888-11-28 01:05:21","1888-11-28 02:05:21","1888-11-28 03:05:21","1888-11-28 04:05:21","1888-11-28 05:05:21","1888-11-28 06:05:21","1888-11-28 07:05:21","1888-11-28 08:05:21","1888-11-28 09:05:21","1888-11-28 10:05:21","1888-11-28 11:05:21","1888-11-28 12:05:21","1888-11-28 13:05:21","1888-11-28 14:05:21","1888-11-28 15:05:21","1888-11-28 16:05:21","1888-11-28 17:05:21","1888-11-28 18:05:21","1888-11-28 19:05:21","1888-11-28 20:05:21","1888-11-28 21:05:21","1888-11-28 22:05:21","1888-11-28 23:05:21","1888-11-29 00:05:21","1888-11-29 01:05:21","1888-11-29 02:05:21","1888-11-29 03:05:21","1888-11-29 04:05:21","1888-11-29 05:05:21","1888-11-29 06:05:21","1888-11-29 07:05:21","1888-11-29 08:05:21","1888-11-29 09:05:21","1888-11-29 10:05:21","1888-11-29 11:05:21","1888-11-29 12:05:21","1888-11-29 13:05:21","1888-11-29 14:05:21","1888-11-29 15:05:21","1888-11-29 16:05:21","1888-11-29 17:05:21","1888-11-29 18:05:21","1888-11-29 19:05:21","1888-11-29 20:05:21","1888-11-29 21:05:21","1888-11-29 22:05:21","1888-11-29 23:05:21","1888-11-30 00:05:21","1888-11-30 01:05:21","1888-11-30 02:05:21","1888-11-30 03:05:21","1888-11-30 04:05:21","1888-11-30 05:05:21","1888-11-30 06:05:21","1888-11-30 07:05:21","1888-11-30 08:05:21","1888-11-30 09:05:21","1888-11-30 10:05:21","1888-11-30 11:05:21","1888-11-30 12:05:21","1888-11-30 13:05:21","1888-11-30 14:05:21","1888-11-30 15:05:21","1888-11-30 16:05:21","1888-11-30 17:05:21","1888-11-30 18:05:21","1888-11-30 19:05:21","1888-11-30 20:05:21","1888-11-30 21:05:21","1888-11-30 22:05:21","1888-11-30 23:05:21","1888-12-01 00:05:21","1888-12-01 01:05:21","1888-12-01 02:05:21","1888-12-01 03:05:21","1888-12-01 04:05:21","1888-12-01 05:05:21","1888-12-01 06:05:21","1888-12-01 07:05:21","1888-12-01 08:05:21","1888-12-01 09:05:21","1888-12-01 10:05:21"
47.2669410705566,11.3892869949341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
